,id,state,gender,median_home_val,median_household_income,ic2,ic3,ic4,ic5,avggift,target_d
115,97537,IL,M,316,200,256,237,278,9619,4.142857143,4
116,175782,OR,F,953,319,379,387,455,15729,15,21
117,2691,NV,F,834,260,311,297,340,13687,10.25,16
118,39031,FL,F,1200,537,613,576,643,22219,7.857142857,15
119,94902,IL,M,1031,305,390,383,437,15146,30,30
120,60104,NV,F,891,442,446,439,440,13070,8.714285714,5
121,163843,CA,M,3543,484,575,556,624,21140,10.6,16
122,8768,CA,M,1547,516,522,529,526,13896,12.6,15
123,190626,FL,M,768,174,201,220,249,7802,8.785714286,10
124,145786,CA,M,2126,498,510,489,523,13783,7.3,20
125,1927,WA,F,1133,615,626,651,681,22163,13.33333333,15
126,157100,CA,F,2556,490,670,610,744,40178,17.27272727,27
127,166870,CA,F,3700,444,583,559,667,31003,12.5,14
128,108724,LA,M,565,259,293,305,339,11314,6.846153846,12
129,62400,IN,F,975,301,366,322,393,17572,3.407407407,3
130,19864,NC,M,632,343,316,344,340,10586,5.285714286,5
131,11961,CA,F,2645,644,655,682,697,20782,21.6,25
132,20302,NC,U,401,202,259,243,289,9283,3.823529412,1
133,188190,SC,F,918,315,335,349,398,16983,5.766666667,5
134,174974,OR,M,515,203,256,265,301,11169,7.272727273,10
135,97315,IL,M,875,221,218,243,241,8941,7.6,14
136,111981,AR,Female,439,192,226,217,249,10106,8,20
137,118361,TX,F,962,389,369,415,409,15980,9.277777778,10
138,131434,CO,F,862,247,301,283,316,11640,20,20
139,55503,MS,M,506,155,245,231,289,7983,8.4,10
140,106862,NE,F,600,362,377,392,426,13652,3.761904762,10
141,119315,TX,F,345,202,206,208,209,5623,8.833333333,13
142,27010,GA,U,952,468,521,526,565,18812,10.375,16
143,186448,CA,M,5725,610,763,698,807,53158,5.606060606,10
144,92348,IL,F,2016,618,633,700,725,26626,8.6,10
145,115179,OK,F,660,328,405,375,394,13846,15,10
146,27039,GA,F,562,280,300,311,341,10622,15,15
147,27968,GA,F,3077,620,754,617,692,29524,5.272727273,5
148,86985,MT,female,832,419,433,480,476,15659,9.153846154,15
149,23989,SC,F,517,197,266,243,317,11616,8.333333333,15
150,155114,CA,F,1176,251,314,308,373,13924,9.111111111,14
151,35914,FL,M,693,373,457,413,463,16854,4.3,2
152,92148,IL,M,1418,415,507,467,551,26282,16.5,25
153,94177,IL,F,904,339,394,391,435,16711,5.5625,11
154,24902,SC,M,473,259,296,287,356,11727,7.166666667,8
155,178433,ID,M,605,213,241,269,303,10788,19.6,35
156,18466,NC,female,594,267,287,287,309,10466,3.928571429,6
157,157425,CA,M,0,0,0,0,0,0,22.5,25
158,166891,CA,M,4244,613,818,708,845,31903,7.357142857,10
159,54530,MS,M,448,195,224,247,286,8183,9.916666667,10
160,41819,FL,M,467,192,261,261,323,10376,10,15
161,148636,CA,F,2392,257,365,316,406,13896,11,10
162,70090,MI,F,313,284,281,292,329,14328,11.5,21
163,11704,IL,M,128,309,345,340,363,13164,8.615384615,10
164,86775,ND,M,253,195,215,234,261,8988,4.230769231,10
165,124935,TX,M,689,324,356,370,394,12916,19.52380952,25
166,147600,CA,F,3514,671,732,717,746,30696,5.222222222,5
167,101596,MO,F,313,138,165,189,216,7617,17.75,16
168,175000,OR,F,944,355,350,430,454,14928,13.09090909,17
169,14798,CA,F,1089,296,324,328,352,12998,8.826086957,10
170,120800,TX,M,623,222,348,301,373,12743,9,10
171,187639,FL,M,1327,527,573,564,649,23089,8.333333333,10
172,142487,CA,F,5438,881,967,928,1051,40432,15,20
173,134895,UT,F,546,267,278,283,295,7072,5.434782609,10
174,171205,CA,F,1158.437751,205,221,337,388,22845,7.454545455,12
175,7451,SC,F,608,229,350,268,362,13829,14.82352941,22
176,95450,IL,F,377,241,283,281,306,10701,10.16666667,11
177,129598,CO,M,756,405,423,394,430,15709,23.85714286,37
178,99268,IL,M,377,256,304,275,309,11657,9.8,15
179,82739,MN,M,604,266,372,302,435,21127,11.66666667,20
180,81319,WI,F,310,232,258,309,339,9741,9.833333333,15
181,1685,CA,F,1130,333,383,385,431,15654,14,20
182,108781,LA,F,703,322,394,353,417,15510,15.25,24
183,188999,ND,M,696,376,407,377,418,13495,5.46,5
184,72936,MI,M,457,244,272,278,306,9868,9.592592593,20
185,143011,CA,F,5727,694,1051,826,981,47422,5.346153846,5
186,66219,MI,M,1139,630,676,670,713,27594,35,50
187,159883,CA,F,554,183,186,211,224,7394,5.4375,10
188,95525,IL,M,606,304,322,320,350,13662,37.5,30
189,188778,FL,F,635,225,248,269,291,10611,13.25,20
190,55527,MS,female,393,189,224,266,357,11906,5.375,4
191,151788,CA,F,1407,368,407,369,386,11969,10.2,10
192,173997,HI,M,3500,365,521,486,588,27042,20,20
193,145383,CA,M,3617,549,558,614,599,19464,6.666666667,10
194,176221,OR,F,625,247,274,301,343,13242,7.222222222,13
195,50688,TN,F,640,284,310,347,377,13077,9.235294118,10
196,69116,MI,F,1151,483,496,551,595,18525,15.22222222,20
197,72193,MI,F,918,388,407,489,525,18658,20,10
198,11611,CA,M,1769,330,382,410,435,16587,17.5,10
199,46129,FL,M,973,323,365,368,396,12469,13.14285714,10
200,52398,TN,F,418,230,238,293,306,9690,11.14285714,14
201,190408,FL,F,1158.437751,255,273,294,331,13727,6.6,7
202,145214,CA,F,1778,393,502,445,513,17324,13,20
203,155528,CA,F,1185,244,384,311,409,15753,9.666666667,10
204,94239,IL,F,4750,250,285,314,378,17013,10,15
205,188054,CA,F,2176,419,453,461,483,14484,7.076923077,13
206,128642,TX,F,363,274,324,283,331,10120,6.8,10
207,174422,OR,F,1036,436,524,520,603,22334,4.166666667,5
208,190035,TX,F,899,504,500,510,502,17300,10,10
209,140429,NM,M,0,0,0,0,0,0,21.72222222,25
210,168242,CA,F,2741,414,453,467,461,18997,12.5,12
211,73873,MI,M,1114,377,516,492,618,21787,15.22222222,32
212,78270,WI,male,277,169,173,219,221,6074,10,15
213,108819,LA,F,456,165,208,216,251,7768,4.333333333,4
214,4991,KS,F,436,313,321,351,363,10419,16.78571429,23
215,86387,ND,M,338,248,274,318,350,11687,10,10
216,24997,SC,F,474,282,332,316,331,9849,20,5
217,189958,TX,F,838,306,403,394,455,14811,3.939393939,5
218,120022,TX,F,825,564,572,590,611,19618,10,20
219,36809,TX,M,876,515,525,576,574,18148,4.266666667,5
220,99761,MO,M,631,370,380,382,398,12100,6.6,6
221,68120,MI,F,698,340,396,355,436,15577,12.71428571,20
222,102372,MO,M,557,298,364,326,365,13056,13,23
223,6050,MO,F,691,311,347,383,411,12519,10.62921348,32
224,118657,TX,F,368,171,200,227,245,10255,7.75,11
225,169135,CA,F,1751,273,282,328,340,12557,25,10
226,187748,FL,F,865,341,387,392,432,15630,8.375,7
227,73786,MI,M,1176,558,608,609,672,21886,8,12
228,47276,AL,Male,485,247,378,305,370,12619,7.181818182,6
229,27329,GA,M,684,282,318,336,375,13025,15,15
230,102579,MO,U,300,240,283,285,322,10527,5,5
231,145403,CA,F,2730,294,304,391,447,15068,5.127659575,10
232,59814,IN,F,392,249,301,295,343,11274,5.4535,5
233,85059,MN,M,303,254,294,299,337,12469,3.722222222,5
234,168103,CA,M,1279,280,249,315,276,6474,8,10
235,13452,FL,M,562,257,268,312,313,11595,7.625,10
236,183673,WA,F,413,214,227,229,249,6780,9,10
237,160306,CA,F,1283,360,386,367,380,12397,12.33333333,10
238,140347,NM,M,911,224,285,319,378,12142,8,10
239,57092,KY,M,1110,452,474,532,542,17207,23.66666667,36
240,171216,CA,F,1361,368,409,441,487,16200,5.833333333,5
241,111861,AR,M,340,136,150,165,196,7061,3.6,5
242,66393,MI,M,605,369,415,377,441,14582,21,50
243,189848,FL,M,885,264,331,343,414,18769,9.733333333,12
244,103298,MO,F,588,258,310,293,340,11512,12.5,15
245,104442,KS,F,2172,1033,1048,1031,1078,42625,23.33333333,35
246,83279,MN,F,1300,596,717,674,772,28518,9,19
247,153026,CA,F,1625,196,197,238,256,10679,6.214285714,10
248,162687,CA,F,3238,271,389,325,402,21383,15.4,35
249,133283,ID,M,595,276,283,312,323,9788,10.83333333,15
250,58934,KY,F,282,169,198,190,225,7323,15,10
251,151195,CA,F,3905,882,1022,923,989,35563,8.25,10
252,1322,MI,F,376,397,401,405,412,15260,12.42857143,14
253,157307,CA,M,3254,481,607,485,614,18646,25,30
254,175582,OR,F,411,198,225,225,240,9565,9.428571429,15
255,78875,WI,F,1043,519,544,578,604,22555,15,15
256,57705,KY,F,375,145,138,189,205,8278,3.576923077,5
257,70039,MI,M,828,452,495,515,594,21946,10.13333333,13
258,138307,AZ,Female,1711,401,441,527,608,23098,12.4,18
259,163614,CA,F,4051,588,605,617,630,21692,4.571428571,10
260,21966,NC,female,824,285,305,333,356,13339,5.92,6
261,44433,FL,M,606,220,244,265,290,11294,11,10
262,189234,NV,F,781,221,263,294,321,13071,6.333333333,5
263,37304,FL,M,640,244,266,303,335,12992,7.642857143,5
264,35728,FL,M,786,339,354,349,361,11296,11.33333333,10
265,30640,GA,F,629,256,339,319,420,15293,10.33333333,15
266,7734,WI,male,683,331,349,367,397,13025,11.22727273,20
267,42776,FL,M,1385,300,358,391,472,21226,14,16
268,44817,FL,F,534,197,223,231,254,9144,3.357142857,5
269,165241,CA,M,2589,620,650,692,733,28038,11.75,15
270,111371,AR,U,655,356,401,362,412,13334,8.6,20
271,134398,UT,F,777,317,408,346,431,14867,7.555555556,10
272,88868,IL,F,2313,502,646,579,725,28018,7.428571429,8
273,183223,WA,male,876,337,353,403,439,15017,15.25,23
274,186925,SD,F,235,211,257,250,295,9870,10.91666667,15
275,132097,CA,F,1988,364,463,429,494,17239,12.375,13
276,61962,IN,F,970,314,370,389,455,15281,12.66666667,25
277,162656,CA,F,685,166,205,227,257,7945,17.4,20
278,79602,WI,male,937,321,441,433,545,18567,10.57692308,15
279,65578,MI,F,693,399,415,446,481,15421,10.11111111,21
280,169186,CA,M,1050,256,290,296,339,11406,5.2,9
281,189438,HI,M,1563,263,349,275,360,16647,7.666666667,9
282,110871,AR,Female,341,160,215,215,252,8707,4,5
283,168370,CA,F,2798,425,428,469,474,21926,14.5,15
284,156618,CA,F,2043,364,385,412,423,19087,9.666666667,25
285,109858,LA,F,772,369,365,447,446,16215,9.7,15
286,99501,MO,F,988,509,521,509,529,15666,10,10
287,125467,TX,F,431,194,209,219,223,8888,12.5,15
288,55956,FL,F,1625,450,531,578,660,33485,9.25,10
289,103644,MO,F,376,178,233,219,248,10244,6,10
290,39613,FL,F,701,332,348,394,403,13020,9.685,5
291,159,MN,M,530,236,307,296,359,12208,9.310344828,12
292,129748,CO,F,1208,560,549,616,612,18843,13.8,16
293,174576,OR,F,681,335,398,356,419,14011,30.75,51
294,71639,MI,M,755,496,530,520,578,16944,12.14285714,17
295,172851,CA,M,1148,240,311,321,423,16188,13,10
296,164364,CA,F,2332,508,533,528,574,19798,5.714285714,6
297,176253,OR,F,1506,517,573,632,711,39301,32.91666667,50
298,140181,CO,F,487,117,152,161,197,9103,3.444444444,3
299,5331,NC,U,1618,508,580,527,635,22608,11.54545455,14
300,31953,IL,M,1210,471,519,511,553,17995,12.22222222,12
301,79399,WI,male,487,298,322,328,360,11498,17.5,30
302,74732,MI,M,229,214,260,246,285,8985,15.91666667,15
303,36395,FL,M,885,345,565,473,595,30256,11.1,15
304,75835,IA,F,298,234,250,269,279,9825,3.857142857,5
305,4606,IL,F,1045,288,347,337,399,12829,24.75,25
306,51234,TN,F,484,232,324,265,318,10806,9.5,25
307,71616,MI,M,501,397,403,424,434,12437,27.625,50
308,182697,WA,U,613,246,290,296,335,11634,20,20
309,173100,CA,F,625,172,190,226,250,8875,13,21
310,172784,CA,F,688,175,187,258,292,9422,5.571428571,5
311,145637,CA,F,2908,606,644,677,717,23934,16.25,25
312,41445,FL,M,1007,433,498,543,608,22698,17.5,35
313,22900,SC,F,750,170,171,223,213,10765,21.33333333,10
314,93086,IL,F,1088,241,288,308,343,10050,20,20
315,95727,IL,U,364,305,333,329,383,12461,15.55555556,18
316,127759,TX,M,304,249,260,281,297,9565,5.8,6
317,190666,CA,M,1202,256,281,308,325,14662,8.611111111,13
318,90894,IL,F,827,369,415,386,430,14536,4.473684211,4
319,160275,CA,F,1585,331,358,373,405,14925,20,5
320,184723,AK,Male,1037,472,513,533,568,17888,16.25,10
321,52548,TN,M,457,203,270,256,316,10766,13.57142857,14
322,158813,CA,M,2279,429,463,491,520,25286,9.5,10
323,73008,MI,F,587,305,325,316,345,10907,8.214285714,12
324,105144,KS,F,424,192,244,236,298,9813,4,3
325,52132,TN,F,397,271,293,270,292,9937,6.857142857,7
326,12474,FL,F,739,340,347,339,348,12436,8,10
327,160425,CA,U,1135,265,299,306,324,11259,9.923076923,12
328,175112,CA,F,3018,728,749,749,757,21525,20,20
329,51382,TN,M,688,311,364,335,377,11395,10.66666667,25
330,146153,CA,F,1442,293,321,333,368,10759,18.25,44
331,133743,ID,M,491,218,255,248,283,9606,8.25,20
332,155602,CA,M,1426,435,534,509,577,21462,20.14285714,25
333,149199,CA,M,2667,481,577,579,671,23903,7.666666667,15
334,124514,TX,F,575,425,422,449,451,12960,17.14285714,26
335,57407,KY,M,1453,512,607,590,658,22926,15,21
336,185774,NC,female,650,278,372,339,445,17843,15.47727273,12
337,189962,CA,M,833,295,299,378,403,13341,11.85714286,10
338,27045,WI,F,571,217,259,280,327,12055,8.9375,16
339,97424,IL,M,413,166,239,259,323,11274,4.848484849,5
340,163591,CA,M,3919,427,453,552,589,25828,23.14285714,35
341,15772,NC,female,439,134,189,168,212,7525,5.666666667,10
342,71427,MI,M,914,421,530,467,543,20079,16.5,30
343,159039,CA,F,1656,298,350,356,388,17943,15.35,25
344,22984,SC,F,0,0,0,0,0,0,6,1
345,89210,AR,F,493,188,202,223,259,9997,44.72727273,25
346,6490,WA,male,1118,354,453,385,466,13991,22,25
347,48003,AL,U,765,408,430,441,472,15150,7.611111111,10
348,189199,KS,F,636,311,412,332,495,16133,16.66666667,25
349,117882,AR,Female,424,252,303,299,354,14198,11.66666667,20
350,174932,OR,F,923,447,481,493,524,17104,12.9,20
351,101033,MO,M,696,387,406,421,430,12711,13.8,21
352,143299,CA,M,2581,555,641,561,676,21182,14.44444444,15
353,189749,FL,M,1093,366,413,434,478,19287,9,10
354,127108,TX,F,727,427,421,431,437,14147,13.75,10
355,74614,MI,F,616,342,373,375,403,11510,4.416666667,5
356,182519,WA,male,635,236,243,298,307,11588,15,5
357,95467,IL,F,765,352,381,435,456,18503,5.9375,4
358,126530,TX,M,369,253,269,266,291,7909,25,30
359,9049,FL,F,586,323,327,334,335,8833,8.818181818,15
360,19986,NC,M,397,183,210,230,255,7214,9,10
361,25731,GA,M,804,366,408,400,441,15041,15,21
362,45258,FL,F,518,184,213,228,264,11126,10,5
363,175996,OR,F,1149,504,526,550,580,19641,11.5,10
364,56113,MS,M,494,259,306,296,333,10812,4.102564103,5
365,138945,AZ,Female,1773,226,354,342,425,16919,11,23
366,135098,AZ,Female,699,250,290,286,299,15108,7.583333333,20
367,87074,MT,female,320,172,208,247,285,9900,10.64,5
368,23723,SC,M,880,412,433,469,505,18480,7.555555556,10
369,116053,TX,M,1112,594,619,597,639,26632,6,6
370,92021,IL,M,960,344,411,398,459,16580,20,20
371,164989,CA,F,5287,1032,1105,949,1002,43904,13.375,30
372,126013,TX,M,697,435,488,457,497,15966,15.33333333,20
373,117076,TX,F,548,238,236,261,271,7325,7.941176471,10
374,26680,GA,F,794,323,396,461,507,21758,10.81818182,15
375,176252,OR,M,716,371,373,419,421,15858,10.36363636,15
376,119154,TX,J,595,400,429,387,426,14881,5.576923077,10
377,141442,NV,M,943,497,509,523,533,17961,17.09090909,18
378,1012,NC,M,1133,430,601,533,621,26361,12.21428571,15
379,42878,FL,F,595,248,274,288,313,15936,6.125,10
380,188896,AZ,M,705,286,293,284,298,10610,25,40
381,99338,MO,F,1844,676,713,726,786,25507,7.75,10
382,64563,IN,F,334,227,265,269,307,10104,13.57142857,20
383,5335,TX,F,515,271,361,315,362,13012,10.6875,10
384,112703,OK,F,318,148,197,200,236,7787,15,15
385,32380,FL,M,825,266,263,405,419,17633,4.764705882,5
386,40566,FL,F,1530,442,545,535,619,23340,10.85714286,17
387,32359,FL,M,922,292,304,319,335,10541,4.278688525,3
388,146628,CA,F,1999,154,163,215,220,6449,13.85714286,10
389,113690,OK,M,530,224,242,316,360,14188,20,10
390,102011,MO,F,576,243,312,301,354,12603,19.92307692,30
391,17714,NC,female,770,350,409,354,436,11822,12.42857143,26
392,134619,UT,M,925,456,457,463,458,12465,9.3,11
393,106649,NE,F,827,535,542,598,597,21162,19.6,26
394,147045,CA,F,1989,526,607,540,572,19716,7.9,10
395,86420,ND,F,734,408,404,403,402,11843,5.083333333,7
396,20445,NC,M,572,212,227,263,282,9728,17.6,20
397,89924,IN,F,1152,521,546,542,561,17112,5.090909091,5
398,156937,CA,M,1605,416,420,442,443,15534,15,17
399,151986,CA,F,2598,518,570,576,627,27570,9,15
400,139324,NM,U,1017,322,521,407,590,22316,10.8,15
401,154067,CA,F,967,381,391,392,426,10138,8.416666667,10
402,74825,IA,F,310,175,288,244,316,11934,4.608695652,5
403,22425,SC,F,454,238,261,290,304,9795,13.81818182,20
404,55450,MS,female,350,173,220,241,280,9613,3.52631579,5
405,64650,MI,M,587,304,319,362,400,15481,26.5,40
406,144974,CA,M,3404,752,750,770,761,31850,10,20
407,4254,CA,M,1738,355,375,387,395,15779,17.1,20
408,171188,CA,F,1283,223,292,295,359,13175,11.53333333,14
409,181569,WA,F,886,293,351,366,433,16413,17.33333333,21
410,68797,MI,F,927,323,359,333,371,18248,7.666666667,10
411,99602,MO,F,649,317,399,350,410,16063,7.941176471,10
412,182586,WA,male,429,192,215,224,259,8712,6.866666667,8
413,11023,CA,M,1869,559,560,577,600,20539,6.4,5
414,176409,OR,M,709,361,442,440,494,15076,12.4,30
415,72452,MI,F,951,601,611,639,648,20169,3.333333333,4
416,77523,WI,F,856,458,478,497,536,18209,8.357142857,15
417,29130,GA,M,664,357,363,389,414,11747,9.6,10
418,141308,UT,F,695,288,371,338,412,11994,4.692307692,4
419,15349,NC,M,651,201,367,336,472,30052,20,30
420,124095,TX,F,328,268,308,300,317,10558,15,21
421,106583,NE,M,337,296,344,350,415,14902,5.547619048,5
422,131263,CO,F,475,82,90,150,125,7813,9.533333333,12
423,14376,KY,F,295,182,219,242,285,10151,9.454545455,15
424,147641,CA,F,2302,313,390,411,521,18199,7.133333333,10
425,131972,CO,F,513,250,288,313,347,11462,5.777777778,6
426,170714,CA,F,1452,286,279,346,363,13126,12.61538462,20
427,167755,CA,M,5940,761,1114,721,1004,43571,13,18
428,188721,IL,F,1159,505,511,529,541,16156,12.45454546,20
429,4026,IN,F,748,444,495,515,571,20264,3.222222222,2
430,151679,CA,F,1478,339,383,334,354,11745,21,23
431,155963,CA,F,1272,405,410,421,433,11674,6.923076923,10
432,70881,MI,M,331,182,206,219,235,7226,13,15
433,2153,TX,M,839,363,419,445,484,15463,7.548387097,8
434,173192,CA,F,608,165,173,219,254,10193,9.375,10
435,4390,WA,F,727,345,395,401,449,16422,8.785714286,10
436,178789,WA,F,1364,411,477,483,564,18678,20.875,10
437,79650,WI,F,731,359,402,410,447,14412,8.833333333,10
438,163316,CA,M,4769,518,660,607,757,38507,28.75,40
439,93824,IL,F,1105,351,461,362,468,13805,4.576923077,10
440,33190,FL,F,1010,407,519,560,632,23774,7.16,11
441,4017,CA,F,5725,610,763,698,807,53158,9.923076923,15
442,176140,OR,M,709,349,431,420,512,18938,8.75,8
443,120720,TX,M,214,151,176,203,240,8210,17,23
444,80733,WI,F,491,255,331,314,349,12302,7.5,15
445,131468,CO,F,726,303,321,362,400,15904,7.363636364,8
446,124298,TX,F,816,360,515,509,635,28807,3.703703704,4
447,21133,NC,female,863,238,311,319,404,14415,7,13
448,23732,SC,F,1060,313,370,422,465,17255,4.95,4
449,188133,AL,F,828,478,506,487,540,16643,4.75,5
450,167838,CA,M,2291,353,407,402,440,13687,8.875,15
451,113186,OK,M,1385,249,409,419,554,22877,5.321428571,5
452,154114,NV,F,775,218,266,272,312,15459,12.66666667,20
453,171738,CA,M,2098,564,752,611,730,34394,9.75,12
454,20401,NC,female,476,193,244,243,282,9066,16.16666667,30
455,69878,MI,M,568,375,406,429,459,15234,7.80952381,12
456,138443,AZ,Female,650,174,203,216,251,9170,15,15
457,13806,WI,F,409,216,268,266,317,10381,5.602941177,7
458,119801,TX,F,873,422,486,459,499,15800,14.66666667,25
459,56339,KY,F,397,170,209,235,290,10204,3.62962963,5
460,125506,TX,F,384,161,166,187,206,5691,12.2,20
461,190635,SC,U,389,206,289,269,319,9837,8.666666667,32
462,12361,IL,F,5778,517,1068,668,996,57644,62.5,100
463,136428,AZ,Female,1887,591,801,672,829,47673,15,25
464,184478,WA,male,439,143,187,189,230,10453,7.333333333,15
465,55105,MS,female,407,182,231,236,282,8199,5.8,4
466,188170,FL,M,1098,374,386,427,432,16263,22.78571429,50
467,171397,IN,M,709,403,459,485,549,21035,29,25
468,159562,CA,F,546,191,208,219,234,5846,14.8,2
469,32523,FL,F,1073,377,407,411,456,15296,11.66666667,10
470,115311,OK,F,303,177,204,225,245,8573,3.75,4
471,154668,CA,F,690,315,353,330,367,12427,11.52631579,15
472,103260,MO,M,589,353,388,398,433,12376,8.777777778,10
473,19260,NC,female,610,376,427,347,392,13105,8,17.5
474,111023,AR,Female,332,170,222,233,269,8725,15,20
475,67961,MI,F,355,293,312,312,320,11403,15,21
476,92272,IL,M,549,292,327,313,352,11100,16.42857143,20
477,157311,CA,M,5344,705,943,787,945,55857,17.5,25
478,190616,WI,male,483,241,281,286,330,11527,7.5,5
479,121153,TX,M,1438,366,570,534,622,21758,12.57142857,25
480,91431,IL,F,1191,357,362,455,466,14436,25,50
481,4917,LA,F,801,425,441,469,498,18631,9.789473684,15
482,63436,IN,F,333,224,273,281,322,11513,11.66666667,51
483,20853,NC,female,1521,405,419,464,508,21761,6.875,10
484,44351,FL,M,948,330,365,368,411,17728,9.4,35
485,130530,CO,F,698,377,395,382,407,13327,20,20
486,181550,WA,F,735,192,235,256,300,10690,13.28571429,20
487,108158,LA,F,565,284,297,304,309,8302,3.95,5
488,149164,CA,M,3385,608,731,705,784,35534,14.2,25
489,186358,KY,U,448,139,303,197,330,10164,5.142857143,5
490,136629,AZ,M,1137,451,490,503,564,25510,20,10
491,12330,IL,M,1326,550,503,675,644,17543,41.83333333,100
492,98941,IL,F,423,213,280,276,330,11676,8.166666667,9
493,172597,CA,F,1431,243,289,289,331,12639,7.153846154,3
494,147956,CA,F,2481,226,248,270,283,8369,9.166666667,5
495,47819,AL,Male,682,451,462,443,485,17756,12.7,10
496,130554,CO,F,663,375,406,399,425,12667,12.7,20
497,157213,CA,F,1909,417,510,468,550,23187,12.5,20
498,90532,AZ,M,727,350,381,399,426,20399,11.2,20
499,187744,CO,F,729,324,343,400,447,16479,4.894736842,7
500,11143,IA,M,424,294,332,310,368,11315,39,44
501,121978,TX,M,693,292,325,352,377,10971,24.44444444,50
502,190597,FL,F,737,273,363,338,383,15847,7.038461539,12
503,6325,IN,F,331,322,370,320,368,13193,14,15
504,11943,CA,F,3447,357,400,451,503,19465,13.44444444,10
505,19789,NC,M,355,219,283,250,285,9550,10,10
506,41288,FL,M,466,271,292,291,325,11148,5,9
507,102706,MO,F,835,401,423,487,537,20242,3.375,3
508,10287,FL,F,1258,599,634,649,692,21114,8.296296296,15
509,34429,FL,M,482,119,226,234,294,8265,12.53846154,15
510,106190,KS,M,404,277,279,322,339,10275,7.307692308,20
511,16973,NC,female,1024,303,344,364,404,16209,6.394736842,8
512,2853,IN,F,682,265,342,364,426,16860,7.772727273,10
513,131064,CO,F,989,472,477,507,507,16856,12.08333333,12
514,136494,AZ,Female,1390,441,469,524,547,19141,15,15
515,77848,WI,F,691,249,406,311,436,13489,5,5
516,43010,FL,F,560,220,227,270,286,9385,17,25
517,82518,MN,M,906,476,617,563,668,22377,30.28571429,42
518,130426,CO,F,831,408,415,426,445,12932,25,30
519,186807,CA,F,5544,701,761,769,815,32332,24,33
520,76891,IA,M,740,555,585,616,669,20144,14.22222222,10
521,114197,OK,M,566,216,277,279,307,11117,11.33333333,11
522,164894,CA,F,1872,382,445,421,483,14606,3.857142857,10
523,23351,SC,F,381,219,267,257,282,8259,9.0625,10
524,37205,FL,F,914,321,363,371,409,17804,10.33333333,10
525,174453,OR,M,765,313,332,373,386,18180,9.875,15
526,150060,CA,F,2773,357,385,431,455,16115,17.91666667,20
527,6851,CA,F,1400,246,304,281,331,11924,10,7
528,152094,CA,F,1546,320,388,379,421,13648,7,10
529,154892,CA,F,1353,218,349,290,371,14010,7.05,9
530,186204,AZ,M,1117,475,501,527,551,16341,7.5,5
531,47860,AL,Male,549,401,459,435,475,16638,6.75,7
532,120574,TX,M,391,243,263,255,302,10702,16,17
533,65746,MI,M,780,395,434,494,548,18605,10,20
534,172167,CA,F,680,235,243,282,287,7362,13,20
535,91580,IL,F,852,377,401,383,417,13398,4.076923077,4
536,97015,TX,F,992,551,568,573,602,17993,6.545454545,4
537,171383,CA,M,2051,503,519,547,568,17646,7.666666667,7
538,52161,TN,F,325,148,181,171,209,6334,6.7,5
539,153301,CA,M,3438,106,166,142,211,11112,8.578947368,15
540,51520,TN,U,672,179,356,260,373,15936,11.5,10
541,187755,IL,M,1977,676,693,751,768,22666,10,10
542,189943,FL,M,1437,385,444,480,551,23079,12.76,200
543,182895,WA,F,563,340,430,366,414,13688,4.941176471,10
544,135230,AZ,Female,1099,351,513,421,564,22396,9.375,12
545,111081,AZ,Female,707,211,312,258,323,14226,6.75,9
546,34632,FL,F,842,377,375,446,461,15608,7.5,15
547,56697,KY,F,354,250,256,277,289,9288,7.7,10
548,78116,WI,F,720,399,432,406,446,14215,8.8,10
549,110847,AR,M,419,235,277,284,317,10482,5.227272727,5
550,152149,CA,M,1538,303,343,355,389,13191,6.2,10
551,169489,CA,F,1281,370,386,372,403,11428,8.333333333,8
552,116063,TX,F,680,339,387,352,382,10577,10,5
553,81241,WI,male,419,219,243,266,299,10050,10.5,20
554,5642,IL,F,1000,271,458,377,479,16266,17.33333333,48
555,70493,MI,M,279,119,165,170,207,6680,12,25
556,147175,CA,M,2074,495,515,560,586,20386,6.5,7
557,145823,CA,F,3297,698,719,762,789,21977,25,50
558,76655,IA,F,478,313,397,331,388,12606,11.7,10
559,167538,NV,F,948,325,353,367,398,15038,11.5,15
560,108976,LA,M,1730,794,843,833,899,35252,13.75,25
561,79022,WI,male,1375,79,171,125,221,8931,7,9
562,118097,TX,F,398,216,258,275,308,11289,15,5
563,58566,KY,M,633,309,326,351,391,13407,12.33333333,16
564,167784,CA,F,2380,274,348,315,417,16569,14.18181818,15
565,37202,FL,F,914,321,363,371,409,17804,11,25
566,5510,WA,F,705,250,304,308,330,13764,10.54054054,20
567,16771,NC,female,2018,709,755,752,797,26070,4.722222222,5
568,69997,MI,M,1072,545,597,600,602,18492,15.53846154,26
569,190558,HI,M,4572,400,525,499,613,23300,8.48,10
570,34608,FL,M,967,434,463,478,501,17052,9.333333333,12
571,171357,CA,F,2631,689,753,772,816,38138,25,25
572,190040,NC,M,1610,413,644,551,721,24479,12.5,12
573,149956,CA,F,1613,350,352,403,408,8897,6.548387097,15
574,37861,FL,M,934,273,353,334,392,10327,12.22222222,15
575,168644,CA,J,3156,645,650,653,664,19043,6.75,9
576,18534,NC,female,576,244,335,293,345,13192,25,15
577,166106,CA,F,1143,310,374,356,376,20576,6.266666667,10
578,96960,IL,M,927,231,250,280,299,15037,6.647058824,8
579,92972,IL,F,5846,644,1177,785,1041,100528,30.66666667,30
